codigo_ibge,municipio,uf,produto,ano,area_plantada_ha,area_colhida_ha,producao_ton,rendimento_kg_ha,produtividade_ton_ha_ibge,produtividade_ton_ha_calculada,diferenca_produtividade_ton_ha,valor_producao_mil_reais
3500105,Adamantina (SP),SP,Cana-de-açúcar,2000,7000,7000,350000,50000,50.0,50.0,0.0,6244
3500105,Adamantina (SP),SP,Cana-de-açúcar,2001,7000,7000,560000,80000,80.0,80.0,0.0,13294
3500105,Adamantina (SP),SP,Cana-de-açúcar,2002,8048,8048,614158,76311,76.311,76.3118787276342,0.0008787276341877259,18713
3500105,Adamantina (SP),SP,Cana-de-açúcar,2003,7644,7644,594663,77794,77.794,77.7947409733124,0.0007409733124035256,19029
3500105,Adamantina (SP),SP,Cana-de-açúcar,2004,8300,8300,664000,80000,80.0,80.0,0.0,15936
3500105,Adamantina (SP),SP,Cana-de-açúcar,2005,8603,8603,699491,81307,81.307,81.30779960478903,0.0007996047890230784,20110
3500105,Adamantina (SP),SP,Cana-de-açúcar,2006,8000,8000,600000,75000,75.0,75.0,0.0,19800
3500105,Adamantina (SP),SP,Cana-de-açúcar,2007,12000,12000,1200000,100000,100.0,100.0,0.0,37200
3500105,Adamantina (SP),SP,Cana-de-açúcar,2008,13000,13000,1170000,90000,90.0,90.0,0.0,35322
3500105,Adamantina (SP),SP,Cana-de-açúcar,2009,13000,13000,1040000,80000,80.0,80.0,0.0,40331
3500105,Adamantina (SP),SP,Cana-de-açúcar,2010,13000,13000,1040000,80000,80.0,80.0,0.0,36400
3500105,Adamantina (SP),SP,Cana-de-açúcar,2011,13000,13000,975000,75000,75.0,75.0,0.0,40950
3500105,Adamantina (SP),SP,Cana-de-açúcar,2012,13000,13000,780000,60000,60.0,60.0,0.0,49600
3500105,Adamantina (SP),SP,Cana-de-açúcar,2013,13000,13000,910000,70000,70.0,70.0,0.0,55965
3500105,Adamantina (SP),SP,Cana-de-açúcar,2014,12115,12115,726900,60000,60.0,60.0,0.0,43003
3500105,Adamantina (SP),SP,Cana-de-açúcar,2015,12950,12950,1036000,80000,80.0,80.0,0.0,61756
3500105,Adamantina (SP),SP,Cana-de-açúcar,2016,12900,12900,1032000,80000,80.0,80.0,0.0,59330
3500105,Adamantina (SP),SP,Cana-de-açúcar,2017,12800,12800,1024000,80000,80.0,80.0,0.0,60467
3500105,Adamantina (SP),SP,Cana-de-açúcar,2018,13000,13000,910000,70000,70.0,70.0,0.0,55783
3500105,Adamantina (SP),SP,Cana-de-açúcar,2019,12500,12500,937500,75000,75.0,75.0,0.0,60094
3500105,Adamantina (SP),SP,Cana-de-açúcar,2020,11349,11349,794430,70000,70.0,70.0,0.0,51709
3500105,Adamantina (SP),SP,Cana-de-açúcar,2021,13672,13672,888680,65000,65.0,65.0,0.0,98821
3500105,Adamantina (SP),SP,Cana-de-açúcar,2022,12549,12549,815685,65000,65.0,65.0,0.0,102980
3500105,Adamantina (SP),SP,Cana-de-açúcar,2023,11349,11349,807039,71111,71.111,71.11102299762094,2.299762093116442e-05,103705
3500105,Adamantina (SP),SP,Cana-de-açúcar,2024,11349,11349,811238,71481,71.481,71.48101154286721,1.1542867213165664e-05,113573
3500204,Adolfo (SP),SP,Cana-de-açúcar,2001,8000,8000,640000,80000,80.0,80.0,0.0,15194
3500204,Adolfo (SP),SP,Cana-de-açúcar,2004,968,968,116160,120000,120.0,120.0,0.0,2765
3500204,Adolfo (SP),SP,Cana-de-açúcar,2005,1104,1104,98267,89009,89.009,89.00996376811594,0.0009637681159375688,3484
3500204,Adolfo (SP),SP,Cana-de-açúcar,2006,1114,1114,111400,100000,100.0,100.0,0.0,3609
3500204,Adolfo (SP),SP,Cana-de-açúcar,2007,3418,3418,341800,100000,100.0,100.0,0.0,10596
3500204,Adolfo (SP),SP,Cana-de-açúcar,2008,4954,4954,396320,80000,80.0,80.0,0.0,11890
3500204,Adolfo (SP),SP,Cana-de-açúcar,2009,4384,4384,394560,90000,90.0,90.0,0.0,13810
3500204,Adolfo (SP),SP,Cana-de-açúcar,2010,4461,4461,401490,90000,90.0,90.0,0.0,14052
3500204,Adolfo (SP),SP,Cana-de-açúcar,2011,4461,4461,401490,90000,90.0,90.0,0.0,21680
3500204,Adolfo (SP),SP,Cana-de-açúcar,2012,4461,4461,401490,90000,90.0,90.0,0.0,22098
3500204,Adolfo (SP),SP,Cana-de-açúcar,2013,4461,4461,401490,90000,90.0,90.0,0.0,22138
3500204,Adolfo (SP),SP,Cana-de-açúcar,2014,6209,6209,434630,70000,70.0,70.0,0.0,21975
3500204,Adolfo (SP),SP,Cana-de-açúcar,2015,6309,6309,441630,70000,70.0,70.0,0.0,23680
3500204,Adolfo (SP),SP,Cana-de-açúcar,2016,5809,5809,464720,80000,80.0,80.0,0.0,31633
3500204,Adolfo (SP),SP,Cana-de-açúcar,2017,7320,7320,658800,90000,90.0,90.0,0.0,45872
3500204,Adolfo (SP),SP,Cana-de-açúcar,2018,7266,7266,653940,90000,90.0,90.0,0.0,43082
3500204,Adolfo (SP),SP,Cana-de-açúcar,2019,7016,7016,631440,90000,90.0,90.0,0.0,44700
3500204,Adolfo (SP),SP,Cana-de-açúcar,2020,5015,5015,451350,90000,90.0,90.0,0.0,32497
3500204,Adolfo (SP),SP,Cana-de-açúcar,2021,5015,5015,451350,90000,90.0,90.0,0.0,44413
3500204,Adolfo (SP),SP,Cana-de-açúcar,2022,6376,6376,573840,90000,90.0,90.0,0.0,77606
3500204,Adolfo (SP),SP,Cana-de-açúcar,2023,6376,6376,573840,90000,90.0,90.0,0.0,74926
3500204,Adolfo (SP),SP,Cana-de-açúcar,2024,6376,6376,573840,90000,90.0,90.0,0.0,91241
3500303,Aguaí (SP),SP,Cana-de-açúcar,2000,5250,5250,420000,80000,80.0,80.0,0.0,7493
3500303,Aguaí (SP),SP,Cana-de-açúcar,2002,4200,4200,365400,87000,87.0,87.0,0.0,11134
3500303,Aguaí (SP),SP,Cana-de-açúcar,2003,7180,7180,618126,86089,86.089,86.0899721448468,0.0009721448467985283,16689
3500303,Aguaí (SP),SP,Cana-de-açúcar,2004,7850,7850,675100,86000,86.0,86.0,0.0,16202
3500303,Aguaí (SP),SP,Cana-de-açúcar,2005,7664,7664,654770,85434,85.434,85.43449895615866,0.0004989561586654645,18334
3500303,Aguaí (SP),SP,Cana-de-açúcar,2006,10200,10200,867000,85000,85.0,85.0,0.0,27744
3500303,Aguaí (SP),SP,Cana-de-açúcar,2007,8000,8000,680000,85000,85.0,85.0,0.0,24480
3500303,Aguaí (SP),SP,Cana-de-açúcar,2008,10962,10962,976500,89080,89.08,89.08045977011494,0.00045977011494358067,31639
3500303,Aguaí (SP),SP,Cana-de-açúcar,2009,15000,11000,990000,90000,90.0,90.0,0.0,31680
3500303,Aguaí (SP),SP,Cana-de-açúcar,2010,12000,12000,1140000,95000,95.0,95.0,0.0,36480
3500303,Aguaí (SP),SP,Cana-de-açúcar,2011,12000,12000,1080000,90000,90.0,90.0,0.0,42120
3500303,Aguaí (SP),SP,Cana-de-açúcar,2012,12500,12500,1125000,90000,90.0,90.0,0.0,69210
3500303,Aguaí (SP),SP,Cana-de-açúcar,2013,12500,12500,1250000,100000,100.0,100.0,0.0,75325
3500303,Aguaí (SP),SP,Cana-de-açúcar,2014,12500,12500,1250000,100000,100.0,100.0,0.0,70250
3500303,Aguaí (SP),SP,Cana-de-açúcar,2015,12500,12500,1000000,80000,80.0,80.0,0.0,53530
3500303,Aguaí (SP),SP,Cana-de-açúcar,2016,12500,12500,1125000,90000,90.0,90.0,0.0,67568
3500303,Aguaí (SP),SP,Cana-de-açúcar,2017,12500,12500,1125000,90000,90.0,90.0,0.0,68625
3500303,Aguaí (SP),SP,Cana-de-açúcar,2018,11500,11500,977500,85000,85.0,85.0,0.0,63538
3500303,Aguaí (SP),SP,Cana-de-açúcar,2019,11500,11500,977500,85000,85.0,85.0,0.0,66793
3500303,Aguaí (SP),SP,Cana-de-açúcar,2020,11500,11500,977500,85000,85.0,85.0,0.0,70869
3500303,Aguaí (SP),SP,Cana-de-açúcar,2021,11500,11500,1035000,90000,90.0,90.0,0.0,92115
3500303,Aguaí (SP),SP,Cana-de-açúcar,2022,11500,11500,983894,85556,85.556,85.556,0.0,137745
3500303,Aguaí (SP),SP,Cana-de-açúcar,2023,11000,11000,990000,90000,90.0,90.0,0.0,88110
3500303,Aguaí (SP),SP,Cana-de-açúcar,2024,10500,10500,945000,90000,90.0,90.0,0.0,108675
3500402,Águas da Prata (SP),SP,Cana-de-açúcar,2009,70,70,8400,120000,120.0,120.0,0.0,269
3500402,Águas da Prata (SP),SP,Cana-de-açúcar,2010,70,70,8400,120000,120.0,120.0,0.0,302
3500402,Águas da Prata (SP),SP,Cana-de-açúcar,2011,85,85,5100,60000,60.0,60.0,0.0,189
3500402,Águas da Prata (SP),SP,Cana-de-açúcar,2012,70,70,6300,90000,90.0,90.0,0.0,370
3500402,Águas da Prata (SP),SP,Cana-de-açúcar,2013,70,70,6300,90000,90.0,90.0,0.0,380
3500402,Águas da Prata (SP),SP,Cana-de-açúcar,2014,70,70,6300,90000,90.0,90.0,0.0,357
3500550,Águas de Santa Bárbara (SP),SP,Cana-de-açúcar,2006,300,300,24100,80333,80.333,80.33333333333333,0.000333333333330188,788
3500550,Águas de Santa Bárbara (SP),SP,Cana-de-açúcar,2007,300,300,24000,80000,80.0,80.0,0.0,864
3500550,Águas de Santa Bárbara (SP),SP,Cana-de-açúcar,2008,300,300,24600,82000,82.0,82.0,0.0,738
3500550,Águas de Santa Bárbara (SP),SP,Cana-de-açúcar,2009,5450,5450,336000,61651,61.651,61.65137614678899,0.00037614678898734155,10416
3500550,Águas de Santa Bárbara (SP),SP,Cana-de-açúcar,2010,4200,4200,357000,85000,85.0,85.0,0.0,13566
3500550,Águas de Santa Bárbara (SP),SP,Cana-de-açúcar,2011,4200,4200,336000,80000,80.0,80.0,0.0,20832
3500550,Águas de Santa Bárbara (SP),SP,Cana-de-açúcar,2012,6000,6000,600000,100000,100.0,100.0,0.0,28200
3500550,Águas de Santa Bárbara (SP),SP,Cana-de-açúcar,2013,6000,6000,600000,100000,100.0,100.0,0.0,37200
3500550,Águas de Santa Bárbara (SP),SP,Cana-de-açúcar,2014,6000,6000,600000,100000,100.0,100.0,0.0,36000
3500550,Águas de Santa Bárbara (SP),SP,Cana-de-açúcar,2015,5500,5500,495000,90000,90.0,90.0,0.0,29700
3500550,Águas de Santa Bárbara (SP),SP,Cana-de-açúcar,2016,5500,5500,346500,63000,63.0,63.0,0.0,22176
3500550,Águas de Santa Bárbara (SP),SP,Cana-de-açúcar,2017,5500,5500,440000,80000,80.0,80.0,0.0,28600
3500550,Águas de Santa Bárbara (SP),SP,Cana-de-açúcar,2018,5000,5000,350000,70000,70.0,70.0,0.0,21700
3500550,Águas de Santa Bárbara (SP),SP,Cana-de-açúcar,2019,5000,5000,375000,75000,75.0,75.0,0.0,28125
3500550,Águas de Santa Bárbara (SP),SP,Cana-de-açúcar,2020,5000,5000,275000,55000,55.0,55.0,0.0,20900
3500550,Águas de Santa Bárbara (SP),SP,Cana-de-açúcar,2021,3400,3400,252620,74300,74.3,74.3,0.0,19199
3500550,Águas de Santa Bárbara (SP),SP,Cana-de-açúcar,2022,3400,3400,238000,70000,70.0,70.0,0.0,30940
3500550,Águas de Santa Bárbara (SP),SP,Cana-de-açúcar,2023,3400,3400,340000,100000,100.0,100.0,0.0,29070
3500550,Águas de Santa Bárbara (SP),SP,Cana-de-açúcar,2024,3200,3200,427200,133500,133.5,133.5,0.0,57672
3500600,Águas de São Pedro (SP),SP,Cana-de-açúcar,2010,1,,,,,,,0
3500709,Agudos (SP),SP,Cana-de-açúcar,2000,8000,8000,560000,70000,70.0,70.0,0.0,9990
3500709,Agudos (SP),SP,Cana-de-açúcar,2001,8000,8000,560000,70000,70.0,70.0,0.0,13294
3500709,Agudos (SP),SP,Cana-de-açúcar,2002,7200,7200,504000,70000,70.0,70.0,0.0,15357
3500709,Agudos (SP),SP,Cana-de-açúcar,2003,8000,8000,560000,70000,70.0,70.0,0.0,18474
3500709,Agudos (SP),SP,Cana-de-açúcar,2004,3980,3980,310428,77996,77.996,77.99698492462312,0.0009849246231254938,9468
3500709,Agudos (SP),SP,Cana-de-açúcar,2005,4746,4746,368875,77723,77.723,77.72334597555836,0.00034597555836057836,10329
3500709,Agudos (SP),SP,Cana-de-açúcar,2006,9000,9000,720000,80000,80.0,80.0,0.0,38182
3500709,Agudos (SP),SP,Cana-de-açúcar,2007,10150,10150,900000,88669,88.669,88.66995073891626,0.0009507389162592972,36900
3500709,Agudos (SP),SP,Cana-de-açúcar,2008,12000,12000,960000,80000,80.0,80.0,0.0,39360
3500709,Agudos (SP),SP,Cana-de-açúcar,2009,15000,12000,960000,80000,80.0,80.0,0.0,39360
3500709,Agudos (SP),SP,Cana-de-açúcar,2010,12000,12000,960000,80000,80.0,80.0,0.0,30720
3500709,Agudos (SP),SP,Cana-de-açúcar,2011,14632,14632,1163244,79500,79.5,79.5,0.0,73284
3500709,Agudos (SP),SP,Cana-de-açúcar,2012,15800,14632,1163244,79500,79.5,79.5,0.0,88500
3500709,Agudos (SP),SP,Cana-de-açúcar,2013,15800,14632,1163244,79500,79.5,79.5,0.0,79101
3500709,Agudos (SP),SP,Cana-de-açúcar,2014,15800,15800,948062,60004,60.004,60.00392405063291,-7.594936708699151e-05,36026
3500709,Agudos (SP),SP,Cana-de-açúcar,2015,14632,14632,948062,64794,64.794,64.79373974849645,-0.00026025150354769266,37069
3500709,Agudos (SP),SP,Cana-de-açúcar,2016,15500,15500,945500,61000,61.0,61.0,0.0,57345
3500709,Agudos (SP),SP,Cana-de-açúcar,2017,14000,14000,980000,70000,70.0,70.0,0.0,78400
3500709,Agudos (SP),SP,Cana-de-açúcar,2018,14000,14000,854000,61000,61.0,61.0,0.0,68320
3500709,Agudos (SP),SP,Cana-de-açúcar,2019,14000,14000,980000,70000,70.0,70.0,0.0,77420
3500709,Agudos (SP),SP,Cana-de-açúcar,2020,10500,10500,735000,70000,70.0,70.0,0.0,54390
3500709,Agudos (SP),SP,Cana-de-açúcar,2021,7999,7999,583927,73000,73.0,73.0,0.0,52553
3500709,Agudos (SP),SP,Cana-de-açúcar,2022,8784,8784,650016,74000,74.0,74.0,0.0,76078
3500709,Agudos (SP),SP,Cana-de-açúcar,2023,9100,9100,637000,70000,70.0,70.0,0.0,74147
3500709,Agudos (SP),SP,Cana-de-açúcar,2024,10300,10300,741600,72000,72.0,72.0,0.0,94932
3500758,Alambari (SP),SP,Cana-de-açúcar,2008,400,400,30000,75000,75.0,75.0,0.0,990
3500758,Alambari (SP),SP,Cana-de-açúcar,2009,450,450,40000,88888,88.888,88.88888888888889,0.0008888888888805013,1400
3500758,Alambari (SP),SP,Cana-de-açúcar,2010,1000,1000,100000,100000,100.0,100.0,0.0,3569
3500758,Alambari (SP),SP,Cana-de-açúcar,2011,1100,1100,101530,92300,92.3,92.3,0.0,3624
3500758,Alambari (SP),SP,Cana-de-açúcar,2012,1100,1100,77000,70000,70.0,70.0,0.0,3357
3500758,Alambari (SP),SP,Cana-de-açúcar,2013,1100,1100,88000,80000,80.0,80.0,0.0,4928
3500758,Alambari (SP),SP,Cana-de-açúcar,2014,800,800,58240,72800,72.8,72.8,0.0,2970
3500758,Alambari (SP),SP,Cana-de-açúcar,2015,800,800,64000,80000,80.0,80.0,0.0,3437
3500758,Alambari (SP),SP,Cana-de-açúcar,2016,800,800,64000,80000,80.0,80.0,0.0,4045
3500758,Alambari (SP),SP,Cana-de-açúcar,2017,800,800,64000,80000,80.0,80.0,0.0,4301
3500758,Alambari (SP),SP,Cana-de-açúcar,2018,970,970,77600,80000,80.0,80.0,0.0,5272
3500758,Alambari (SP),SP,Cana-de-açúcar,2019,800,800,64000,80000,80.0,80.0,0.0,4301
3500758,Alambari (SP),SP,Cana-de-açúcar,2020,800,800,64000,80000,80.0,80.0,0.0,4822
3500758,Alambari (SP),SP,Cana-de-açúcar,2021,600,600,33600,56000,56.0,56.0,0.0,3864
3500758,Alambari (SP),SP,Cana-de-açúcar,2022,400,400,32000,80000,80.0,80.0,0.0,4726
3500758,Alambari (SP),SP,Cana-de-açúcar,2023,200,200,16000,80000,80.0,80.0,0.0,2192
3500758,Alambari (SP),SP,Cana-de-açúcar,2024,200,200,16000,80000,80.0,80.0,0.0,2368
3500907,Altair (SP),SP,Cana-de-açúcar,2000,6000,6000,450000,75000,75.0,75.0,0.0,8028
3500907,Altair (SP),SP,Cana-de-açúcar,2001,6900,6900,517500,75000,75.0,75.0,0.0,12285
3500907,Altair (SP),SP,Cana-de-açúcar,2002,7200,7200,540000,75000,75.0,75.0,0.0,16454
3500907,Altair (SP),SP,Cana-de-açúcar,2003,7800,7800,585000,75000,75.0,75.0,0.0,17550
3500907,Altair (SP),SP,Cana-de-açúcar,2004,9592,9592,719400,75000,75.0,75.0,0.0,21942
3500907,Altair (SP),SP,Cana-de-açúcar,2005,10386,10386,773772,74501,74.501,74.50144425187753,0.0004442518775249482,27082
3500907,Altair (SP),SP,Cana-de-açúcar,2006,10718,10718,803850,75000,75.0,75.0,0.0,26045
3500907,Altair (SP),SP,Cana-de-açúcar,2007,11928,11928,954240,80000,80.0,80.0,0.0,29581
3500907,Altair (SP),SP,Cana-de-açúcar,2008,11928,11928,894600,75000,75.0,75.0,0.0,26838
3500907,Altair (SP),SP,Cana-de-açúcar,2009,16380,13380,1003500,75000,75.0,75.0,0.0,43151
3500907,Altair (SP),SP,Cana-de-açúcar,2010,14450,14450,1156000,80000,80.0,80.0,0.0,52020
3500907,Altair (SP),SP,Cana-de-açúcar,2011,19500,19500,1813500,93000,93.0,93.0,0.0,81608
3500907,Altair (SP),SP,Cana-de-açúcar,2012,19500,19500,1813500,93000,93.0,93.0,0.0,96116
3500907,Altair (SP),SP,Cana-de-açúcar,2013,30000,30000,2253000,75100,75.1,75.1,0.0,123014
3500907,Altair (SP),SP,Cana-de-açúcar,2014,33000,33000,2250000,68182,68.182,68.18181818181819,-0.00018181818181517428,122850
3500907,Altair (SP),SP,Cana-de-açúcar,2015,30000,30000,2253000,75100,75.1,75.1,0.0,121211
3500907,Altair (SP),SP,Cana-de-açúcar,2016,53000,53000,4240000,80000,80.0,80.0,0.0,279840
3500907,Altair (SP),SP,Cana-de-açúcar,2017,53000,53000,4240000,80000,80.0,80.0,0.0,254400
3500907,Altair (SP),SP,Cana-de-açúcar,2018,14800,14800,1184000,80000,80.0,80.0,0.0,82880
3500907,Altair (SP),SP,Cana-de-açúcar,2019,12080,12080,966400,80000,80.0,80.0,0.0,62381
3500907,Altair (SP),SP,Cana-de-açúcar,2020,14700,14700,1102500,75000,75.0,75.0,0.0,79711
3500907,Altair (SP),SP,Cana-de-açúcar,2021,14700,14700,1176000,80000,80.0,80.0,0.0,123304
3500907,Altair (SP),SP,Cana-de-açúcar,2022,15000,15000,1200000,80000,80.0,80.0,0.0,168480
3500907,Altair (SP),SP,Cana-de-açúcar,2023,16000,16000,1280000,80000,80.0,80.0,0.0,164698
3500907,Altair (SP),SP,Cana-de-açúcar,2024,19000,19000,1520000,80000,80.0,80.0,0.0,190456
3501004,Altinópolis (SP),SP,Cana-de-açúcar,2000,10000,10000,700000,70000,70.0,70.0,0.0,12488
3501004,Altinópolis (SP),SP,Cana-de-açúcar,2001,10000,10000,750000,75000,75.0,75.0,0.0,18548
3501004,Altinópolis (SP),SP,Cana-de-açúcar,2002,10000,10000,650000,65000,65.0,65.0,0.0,19806
3501004,Altinópolis (SP),SP,Cana-de-açúcar,2003,10000,10000,650000,65000,65.0,65.0,0.0,19825
3501004,Altinópolis (SP),SP,Cana-de-açúcar,2004,11000,11000,715000,65000,65.0,65.0,0.0,16445
3501004,Altinópolis (SP),SP,Cana-de-açúcar,2005,12599,12599,876086,69536,69.536,69.53615366298912,0.0001536629891205621,25845
3501004,Altinópolis (SP),SP,Cana-de-açúcar,2006,12500,12500,937500,75000,75.0,75.0,0.0,30750
3501004,Altinópolis (SP),SP,Cana-de-açúcar,2007,12500,12500,937500,75000,75.0,75.0,0.0,33750
3501004,Altinópolis (SP),SP,Cana-de-açúcar,2008,12500,12500,937500,75000,75.0,75.0,0.0,37500
3501004,Altinópolis (SP),SP,Cana-de-açúcar,2009,26262,26262,1838340,70000,70.0,70.0,0.0,54396
3501004,Altinópolis (SP),SP,Cana-de-açúcar,2010,27000,27000,2160000,80000,80.0,80.0,0.0,63914
3501004,Altinópolis (SP),SP,Cana-de-açúcar,2011,27400,27400,2137200,78000,78.0,78.0,0.0,63240
3501004,Altinópolis (SP),SP,Cana-de-açúcar,2012,13800,13800,1200000,86957,86.957,86.95652173913044,-0.0004782608695563795,65748
3501004,Altinópolis (SP),SP,Cana-de-açúcar,2013,14835,14835,1186800,80000,80.0,80.0,0.0,70971
3501004,Altinópolis (SP),SP,Cana-de-açúcar,2014,24360,24360,1805076,74100,74.1,74.1,0.0,107944
3501004,Altinópolis (SP),SP,Cana-de-açúcar,2015,28890,28890,2368980,82000,82.0,82.0,0.0,127925
3501004,Altinópolis (SP),SP,Cana-de-açúcar,2016,28890,28890,2137860,74000,74.0,74.0,0.0,154653
3501004,Altinópolis (SP),SP,Cana-de-açúcar,2017,28890,28890,2137860,74000,74.0,74.0,0.0,154653
3501004,Altinópolis (SP),SP,Cana-de-açúcar,2018,28890,28890,2137860,74000,74.0,74.0,0.0,173103
3501004,Altinópolis (SP),SP,Cana-de-açúcar,2019,23112,23112,1710288,74000,74.0,74.0,0.0,119412
3501004,Altinópolis (SP),SP,Cana-de-açúcar,2020,23112,23112,1710288,74000,74.0,74.0,0.0,139423
3501004,Altinópolis (SP),SP,Cana-de-açúcar,2021,23112,23112,1710288,74000,74.0,74.0,0.0,160186
3501004,Altinópolis (SP),SP,Cana-de-açúcar,2022,23112,23112,1710288,74000,74.0,74.0,0.0,139423
3501004,Altinópolis (SP),SP,Cana-de-açúcar,2023,23112,23112,1710288,74000,74.0,74.0,0.0,232154
3501004,Altinópolis (SP),SP,Cana-de-açúcar,2024,23112,23112,1710288,74000,74.0,74.0,0.0,222337
3501103,Alto Alegre (SP),SP,Cana-de-açúcar,2000,3200,3200,224000,70000,70.0,70.0,0.0,3996
3501103,Alto Alegre (SP),SP,Cana-de-açúcar,2002,6500,6500,455000,70000,70.0,70.0,0.0,13864
3501103,Alto Alegre (SP),SP,Cana-de-açúcar,2003,7500,7500,420000,56000,56.0,56.0,0.0,12600
3501103,Alto Alegre (SP),SP,Cana-de-açúcar,2004,8000,8000,560000,70000,70.0,70.0,0.0,17080
3501103,Alto Alegre (SP),SP,Cana-de-açúcar,2005,5002,5002,395158,79000,79.0,79.0,0.0,11064
3501103,Alto Alegre (SP),SP,Cana-de-açúcar,2006,8700,8700,696000,80000,80.0,80.0,0.0,22550
3501103,Alto Alegre (SP),SP,Cana-de-açúcar,2007,8700,8700,696000,80000,80.0,80.0,0.0,25056
3501103,Alto Alegre (SP),SP,Cana-de-açúcar,2008,9500,9500,712500,75000,75.0,75.0,0.0,23085
3501103,Alto Alegre (SP),SP,Cana-de-açúcar,2010,15574,15574,1090180,70000,70.0,70.0,0.0,33795
3501103,Alto Alegre (SP),SP,Cana-de-açúcar,2011,15344,15344,997360,65000,65.0,65.0,0.0,46876
3501103,Alto Alegre (SP),SP,Cana-de-açúcar,2012,12571,12571,1005680,80000,80.0,80.0,0.0,50183
3501103,Alto Alegre (SP),SP,Cana-de-açúcar,2013,12487,12487,998960,80000,80.0,80.0,0.0,36013
3501103,Alto Alegre (SP),SP,Cana-de-açúcar,2014,17570,17570,1149605,65430,65.43,65.42999430848036,-5.691519646688903e-06,54031
3501103,Alto Alegre (SP),SP,Cana-de-açúcar,2015,12372,12372,698894,56490,56.49,56.48997736825089,-2.2631749111212685e-05,32394
3501103,Alto Alegre (SP),SP,Cana-de-açúcar,2016,11229,11229,833529,74230,74.23,74.23002938819128,2.9388191279622333e-05,54654
3501103,Alto Alegre (SP),SP,Cana-de-açúcar,2017,11510,11510,756092,65690,65.69,65.69000868809731,8.688097310027842e-06,50280
3501103,Alto Alegre (SP),SP,Cana-de-açúcar,2018,11700,11700,768573,65690,65.69,65.69,0.0,47652
3501103,Alto Alegre (SP),SP,Cana-de-açúcar,2019,15400,15400,1232000,80000,80.0,80.0,0.0,82544
3501103,Alto Alegre (SP),SP,Cana-de-açúcar,2020,12700,12700,889000,70000,70.0,70.0,0.0,62230
3501103,Alto Alegre (SP),SP,Cana-de-açúcar,2021,7258,7258,508060,70000,70.0,70.0,0.0,58071
3501103,Alto Alegre (SP),SP,Cana-de-açúcar,2022,8533,8533,639975,75000,75.0,75.0,0.0,84477
3501103,Alto Alegre (SP),SP,Cana-de-açúcar,2023,10447,10447,835760,80000,80.0,80.0,0.0,110320
3501103,Alto Alegre (SP),SP,Cana-de-açúcar,2024,13493,13493,1079440,80000,80.0,80.0,0.0,138924
3501152,Alumínio (SP),SP,Cana-de-açúcar,2002,50,50,2500,50000,50.0,50.0,0.0,76
3501152,Alumínio (SP),SP,Cana-de-açúcar,2003,50,50,2500,50000,50.0,50.0,0.0,65
3501152,Alumínio (SP),SP,Cana-de-açúcar,2004,50,50,3000,60000,60.0,60.0,0.0,84
3501152,Alumínio (SP),SP,Cana-de-açúcar,2005,52,52,2607,50134,50.134,50.13461538461539,0.0006153846153864606,73
3501152,Alumínio (SP),SP,Cana-de-açúcar,2006,52,52,2607,50135,50.135,50.13461538461539,-0.0003846153846112088,84
3501152,Alumínio (SP),SP,Cana-de-açúcar,2007,52,52,2600,50000,50.0,50.0,0.0,91
3501152,Alumínio (SP),SP,Cana-de-açúcar,2008,52,52,2600,50000,50.0,50.0,0.0,73
3501152,Alumínio (SP),SP,Cana-de-açúcar,2010,10,10,100,10000,10.0,10.0,0.0,4
3501152,Alumínio (SP),SP,Cana-de-açúcar,2011,10,10,900,90000,90.0,90.0,0.0,49
3501152,Alumínio (SP),SP,Cana-de-açúcar,2012,10,10,900,90000,90.0,90.0,0.0,47
3501152,Alumínio (SP),SP,Cana-de-açúcar,2013,10,10,1000,100000,100.0,100.0,0.0,49
3501152,Alumínio (SP),SP,Cana-de-açúcar,2014,10,10,1000,100000,100.0,100.0,0.0,51
3501152,Alumínio (SP),SP,Cana-de-açúcar,2015,10,10,1000,100000,100.0,100.0,0.0,55
3501152,Alumínio (SP),SP,Cana-de-açúcar,2016,10,10,1000,100000,100.0,100.0,0.0,65
3501152,Alumínio (SP),SP,Cana-de-açúcar,2017,10,10,1000,100000,100.0,100.0,0.0,69
3501152,Alumínio (SP),SP,Cana-de-açúcar,2018,10,10,1000,100000,100.0,100.0,0.0,61
3501152,Alumínio (SP),SP,Cana-de-açúcar,2019,10,10,850,85000,85.0,85.0,0.0,58
3501152,Alumínio (SP),SP,Cana-de-açúcar,2020,10,10,1000,100000,100.0,100.0,0.0,72
3501152,Alumínio (SP),SP,Cana-de-açúcar,2021,10,10,1000,100000,100.0,100.0,0.0,100
3501152,Alumínio (SP),SP,Cana-de-açúcar,2022,10,10,1000,100000,100.0,100.0,0.0,135
3501202,Álvares Florence (SP),SP,Cana-de-açúcar,2006,200,200,16000,80000,80.0,80.0,0.0,464
3501202,Álvares Florence (SP),SP,Cana-de-açúcar,2007,242,242,24200,100000,100.0,100.0,0.0,847
3501202,Álvares Florence (SP),SP,Cana-de-açúcar,2008,1300,1300,130000,100000,100.0,100.0,0.0,3640
3501202,Álvares Florence (SP),SP,Cana-de-açúcar,2009,2200,2200,176000,80000,80.0,80.0,0.0,5908
3501202,Álvares Florence (SP),SP,Cana-de-açúcar,2010,2200,2200,176000,80000,80.0,80.0,0.0,6858
